V1	V2	V3	V4
RBPJL	11317	PTCRA	171558
RBPJL	11317	HES5	388585
RBPJL	11317	HES1	3280
RBPJ	3516	PTCRA	171558
RBPJ	3516	HES5	388585
RBPJ	3516	HES1	3280
RBL2	5934	MYC	4609
RBL1	5933	MYC	4609
RARG	5916	TPO	7173
RARG	5916	THPO	7066
RARG	5916	TGM1	7051
RARG	5916	TG	7038
RARG	5916	SMARCA2	6595
RARG	5916	SMARCA1	6594
RARG	5916	SLC5A5	6528
RARG	5916	SFTPB	6439
RARG	5916	SERPINF1	5176
RARG	5916	S100A9	6280
RARG	5916	S100A8	6279
RARG	5916	RPE65	6121
RARG	5916	RARRES3	5920
RARG	5916	RARB	5915
RARG	5916	PTHLH	5744
RARG	5916	POU1F1	5449
RARG	5916	PNRC1	10957
RARG	5916	NKX2-1	7080
RARG	5916	NCOR1	9611
RARG	5916	NCOA3	8202
RARG	5916	NCOA1	8648
RARG	5916	MIF	4282
RARG	5916	MAPK1	5594
RARG	5916	KLF5	688
RARG	5916	KHSRP	8570
RARG	5916	JUN	3725
RARG	5916	INS	3630
RARG	5916	IL2	3558
RARG	5916	ICAM1	3383
RARG	5916	IBSP	3381
RARG	5916	GSTP1	2950
RARG	5916	FGFR1	2260
RARG	5916	FBP2	8789
RARG	5916	CYP26A1	1592
RARG	5916	CRABP2	1382
RARG	5916	CETP	1071
RARG	5916	CDH13	1012
RARG	5916	CCND1	595
RARG	5916	BCL2	596
RARG	5916	ARR3	407
RARG	5916	AMH	268
RARG	5916	ALPP	250
RARB	5915	TPO	7173
RARB	5915	THPO	7066
RARB	5915	TGM1	7051
RARB	5915	TG	7038
RARB	5915	TERT	7015
RARB	5915	SMARCA2	6595
RARB	5915	SMARCA1	6594
RARB	5915	SLC5A5	6528
RARB	5915	SFTPB	6439
RARB	5915	SERPINF1	5176
RARB	5915	S100A9	6280
RARB	5915	S100A8	6279
RARB	5915	RPE65	6121
RARB	5915	RARRES3	5920
RARB	5915	RARB	5915
RARB	5915	PTHLH	5744
RARB	5915	PTGS2	5743
RARB	5915	PRRG1	5638
RARB	5915	POU1F1	5449
RARB	5915	PNRC1	10957
RARB	5915	PLAT	5327
RARB	5915	PCK1	5105
RARB	5915	NOL3	8996
RARB	5915	NKX2-1	7080
RARB	5915	NCOR1	9611
RARB	5915	NCOA3	8202
RARB	5915	NCOA1	8648
RARB	5915	MYC	4609
RARB	5915	MIF	4282
RARB	5915	MAPK1	5594
RARB	5915	KRT19	3880
RARB	5915	KRT1	3848
RARB	5915	KLF5	688
RARB	5915	KHSRP	8570
RARB	5915	JUN	3725
RARB	5915	INS	3630
RARB	5915	IL2	3558
RARB	5915	ICAM1	3383
RARB	5915	IBSP	3381
RARB	5915	HDAC1	3065
RARB	5915	GSTP1	2950
RARB	5915	FGFR1	2260
RARB	5915	FBP2	8789
RARB	5915	EP300	2033
RARB	5915	CREBBP	1387
RARB	5915	CRABP2	1382
RARB	5915	CETP	1071
RARB	5915	CDKN1B	1027
RARB	5915	CDH13	1012
RARB	5915	CCND1	595
RARB	5915	BCL2	596
RARB	5915	AMH	268
RARB	5915	ALPP	250
RARA	5914	VEGFA	7422
RARA	5914	UGT1A10	54575
RARA	5914	TPO	7173
RARA	5914	TNFRSF1B	7133
RARA	5914	TNFAIP2	7127
RARA	5914	TMSB10	9168
RARA	5914	THPO	7066
RARA	5914	TGM1	7051
RARA	5914	TGFB2	7042
RARA	5914	TGFB1	7040
RARA	5914	TG	7038
RARA	5914	TCF7	6932
RARA	5914	STRA6	64220
RARA	5914	STAT5B	6777
RARA	5914	STAT3	6774
RARA	5914	SOS1	6654
RARA	5914	SMPD1	6609
RARA	5914	SMARCA2	6595
RARA	5914	SMARCA1	6594
RARA	5914	SLC5A5	6528
RARA	5914	SLC10A2	6555
RARA	5914	SFTPB	6439
RARA	5914	SERPINF1	5176
RARA	5914	SCD	6319
RARA	5914	S100A9	6280
RARA	5914	S100A8	6279
RARA	5914	RPE65	6121
RARA	5914	RARRES3	5920
RARA	5914	RARG	5916
RARA	5914	RARB	5915
RARA	5914	RARA	5914
RARA	5914	PTHLH	5744
RARA	5914	PRKCA	5578
RARA	5914	PPARG	5468
RARA	5914	POU5F1	5460
RARA	5914	POU1F1	5449
RARA	5914	PNRC1	10957
RARA	5914	PML	5371
RARA	5914	PLAU	5328
RARA	5914	PLAT	5327
RARA	5914	PCK1	5105
RARA	5914	NRIP1	8204
RARA	5914	NKX2-1	7080
RARA	5914	NEDD9	4739
RARA	5914	NCOR2	9612
RARA	5914	NCOR1	9611
RARA	5914	NCOA3	8202
RARA	5914	NCOA2	10499
RARA	5914	NCOA1	8648
RARA	5914	MYH6	4624
RARA	5914	MYCN	4613
RARA	5914	MUC5AC	4586
RARA	5914	MUC4	4585
RARA	5914	MUC1	4582
RARA	5914	MIF	4282
RARA	5914	KRT19	3880
RARA	5914	KLF5	688
RARA	5914	KHSRP	8570
RARA	5914	JUP	3728
RARA	5914	JUN	3725
RARA	5914	INS	3630
RARA	5914	IL8	3576
RARA	5914	IL6	3569
RARA	5914	IL2	3558
RARA	5914	ICAM1	3383
RARA	5914	IBSP	3381
RARA	5914	HSD17B1	3292
RARA	5914	HOXD4	3233
RARA	5914	HOXB4	3214
RARA	5914	HOXA7	3204
RARA	5914	HOXA4	3201
RARA	5914	HOXA1	3198
RARA	5914	HNF4A	3172
RARA	5914	HNF1B	6928
RARA	5914	HNF1A	6927
RARA	5914	HES1	3280
RARA	5914	GSTP1	2950
RARA	5914	GADD45G	10912
RARA	5914	GADD45B	4616
RARA	5914	GADD45A	1647
RARA	5914	FGFR1	2260
RARA	5914	FBP2	8789
RARA	5914	ETS1	2113
RARA	5914	ESR1	2099
RARA	5914	ELF4	2000
RARA	5914	CYP26A1	1592
RARA	5914	CYP19A1	1588
RARA	5914	CRABP2	1382
RARA	5914	CETP	1071
RARA	5914	CDKN1A	1026
RARA	5914	CDK7	1022
RARA	5914	CDH13	1012
RARA	5914	CD38	952
RARA	5914	CCNA1	8900
RARA	5914	C21orf33	8209
RARA	5914	BCL2	596
RARA	5914	ASB2	51676
RARA	5914	AREG	374
RARA	5914	AR	367
RARA	5914	ANGPTL4	51129
RARA	5914	AMH	268
RARA	5914	ALPP	250
RARA	5914	ALB	213
RARA	5914	AKR1B1	231
RARA	5914	ABCB1	5243
PPARG	5468	ZSWIM1	90204
6256	6256	ZSWIM1	90204
PPARG	5468	ZNRF3-AS1	100874123
6256	6256	ZNRF3-AS1	100874123
PPARG	5468	ZNF436	80818
6256	6256	ZNF436	80818
PPARG	5468	ZNF259	8882
6256	6256	ZNF259	8882
PPARG	5468	ZNF219	51222
6256	6256	ZNF219	51222
PPARG	5468	ZNF101	94039
6256	6256	ZNF101	94039
PPARG	5468	ZDHHC19	131540
6256	6256	ZDHHC19	131540
PPARG	5468	ZCCHC4	29063
6256	6256	ZCCHC4	29063
PPARG	5468	WDFY2	115825
6256	6256	WDFY2	115825
PPARG	5468	VTN	7448
6256	6256	VTN	7448
PPARG	5468	VAMP5	10791
6256	6256	VAMP5	10791
PPARG	5468	UBFD1	56061
6256	6256	UBFD1	56061
PPARG	5468	TXNDC5	81567
6256	6256	TXNDC5	81567
PPARG	5468	TTI2	80185
6256	6256	TTI2	80185
PPARG	5468	TST	7263
6256	6256	TST	7263
PPARG	5468	TSKS	60385
6256	6256	TSKS	60385
PPARG	5468	TRNP1	388610
6256	6256	TRNP1	388610
PPARG	5468	TRIM40	135644
6256	6256	TRIM40	135644
PPARG	5468	TRIM25	7706
6256	6256	TRIM25	7706
PPARG	5468	TNP1	7141
6256	6256	TNP1	7141
PPARG	5468	TMEM53	79639
6256	6256	TMEM53	79639
PPARG	5468	TMEM37	140738
6256	6256	TMEM37	140738
PPARG	5468	TMEM169	92691
6256	6256	TMEM169	92691
PPARG	5468	TMBIM6	7009
6256	6256	TMBIM6	7009
PPARG	5468	TLCD2	727910
6256	6256	TLCD2	727910
PPARG	5468	TJAP1	93643
6256	6256	TJAP1	93643
PPARG	5468	TINAGL1	64129
6256	6256	TINAGL1	64129
PPARG	5468	TIMM13	26517
6256	6256	TIMM13	26517
PPARG	5468	TF	7018
6256	6256	TF	7018
PPARG	5468	TET2	54790
6256	6256	TET2	54790
PPARG	5468	TEN1-CDK3	100529145
6256	6256	TEN1-CDK3	100529145
PPARG	5468	TEN1	100134934
6256	6256	TEN1	100134934
PPARG	5468	TCEA2	6919
6256	6256	TCEA2	6919
PPARG	5468	SUN2	25777
6256	6256	SUN2	25777
PPARG	5468	STAT2	6773
6256	6256	STAT2	6773
PPARG	5468	STAP2	55620
6256	6256	STAP2	55620
PPARG	5468	SSBP4	170463
6256	6256	SSBP4	170463
PPARG	5468	SRCAP	10847
6256	6256	SRCAP	10847
PPARG	5468	SQSTM1	8878
6256	6256	SQSTM1	8878
PPARG	5468	SPPL2A	84888
6256	6256	SPPL2A	84888
PPARG	5468	SPHK1	8877
6256	6256	SPHK1	8877
PPARG	5468	SPCS1	28972
6256	6256	SPCS1	28972
PPARG	5468	SPAG8	26206
6256	6256	SPAG8	26206
PPARG	5468	SOWAHA	134548
6256	6256	SOWAHA	134548
PPARG	5468	SOAT2	8435
6256	6256	SOAT2	8435
PPARG	5468	SNORD60	26788
6256	6256	SNORD60	26788
PPARG	5468	SNHG10	283596
6256	6256	SNHG10	283596
PPARG	5468	SMARCD2	6603
6256	6256	SMARCD2	6603
PPARG	5468	SMARCA1	6594
6256	6256	SMARCA1	6594
PPARG	5468	SMAD4	4089
6256	6256	SMAD4	4089
PPARG	5468	SLC47A2	146802
6256	6256	SLC47A2	146802
PPARG	5468	SLC45A4	57210
6256	6256	SLC45A4	57210
PPARG	5468	SLC39A7	7922
6256	6256	SLC39A7	7922
PPARG	5468	SLC26A1	10861
6256	6256	SLC26A1	10861
PPARG	5468	SLC25A47	283600
6256	6256	SLC25A47	283600
PPARG	5468	SLC25A20	788
6256	6256	SLC25A20	788
PPARG	5468	SLC23A2	9962
6256	6256	SLC23A2	9962
PPARG	5468	SLC20A1	6574
6256	6256	SLC20A1	6574
PPARG	5468	SLC16A5	9121
6256	6256	SLC16A5	9121
PPARG	5468	SIRT5	23408
6256	6256	SIRT5	23408
PPARG	5468	SGK2	10110
6256	6256	SGK2	10110
PPARG	5468	SFXN3	81855
6256	6256	SFXN3	81855
PPARG	5468	SETD8	387893
6256	6256	SETD8	387893
PPARG	5468	SERPINE1	5054
6256	6256	SERPINE1	5054
PPARG	5468	SERPINA6	866
6256	6256	SERPINA6	866
PPARG	5468	SERPINA12	145264
6256	6256	SERPINA12	145264
PPARG	5468	SEMA3B	7869
6256	6256	SEMA3B	7869
PPARG	5468	SDCBP2	27111
6256	6256	SDCBP2	27111
PPARG	5468	SCARNA13	677768
6256	6256	SCARNA13	677768
PPARG	5468	SCAP	22937
6256	6256	SCAP	22937
PPARG	5468	RRAS	6237
6256	6256	RRAS	6237
PPARG	5468	RNASE8	122665
6256	6256	RNASE8	122665
PPARG	5468	RMND5A	64795
6256	6256	RMND5A	64795
PPARG	5468	RBKS	64080
6256	6256	RBKS	64080
PPARG	5468	RBFOX2	23543
6256	6256	RBFOX2	23543
PPARG	5468	RANBP1	5902
6256	6256	RANBP1	5902
PPARG	5468	RAB42	115273
6256	6256	RAB42	115273
PPARG	5468	RAB37	326624
6256	6256	RAB37	326624
PPARG	5468	PXMP4	11264
6256	6256	PXMP4	11264
PPARG	5468	PSMB1	5689
6256	6256	PSMB1	5689
PPARG	5468	PRODH2	58510
6256	6256	PRODH2	58510
PPARG	5468	PRKCD	5580
6256	6256	PRKCD	5580
PPARG	5468	PPP1R12B	4660
6256	6256	PPP1R12B	4660
PPARG	5468	POLR2H	5437
6256	6256	POLR2H	5437
PPARG	5468	PLIN2	123
6256	6256	PLIN2	123
PPARG	5468	PLIN1	5346
6256	6256	PLIN1	5346
PPARG	5468	PLCXD1	55344
6256	6256	PLCXD1	55344
PPARG	5468	PGLYRP4	57115
6256	6256	PGLYRP4	57115
PPARG	5468	PDZK1	5174
6256	6256	PDZK1	5174
PPARG	5468	PANK2	80025
6256	6256	PANK2	80025
PPARG	5468	OSGIN1	29948
6256	6256	OSGIN1	29948
PPARG	5468	ORMDL3	94103
6256	6256	ORMDL3	94103
PPARG	5468	NSL1	25936
6256	6256	NSL1	25936
PPARG	5468	NR2F6	2063
6256	6256	NR2F6	2063
PPARG	5468	NR1D1	9572
6256	6256	NR1D1	9572
PPARG	5468	NGEF	25791
6256	6256	NGEF	25791
PPARG	5468	NEK2	4751
6256	6256	NEK2	4751
PPARG	5468	NEDD9	4739
6256	6256	NEDD9	4739
PPARG	5468	NEAT1	283131
6256	6256	NEAT1	283131
PPARG	5468	NDUFS1	4719
6256	6256	NDUFS1	4719
PPARG	5468	NARS2	79731
6256	6256	NARS2	79731
PPARG	5468	MST1P2	11209
6256	6256	MST1P2	11209
PPARG	5468	MNX1	3110
6256	6256	MNX1	3110
PPARG	5468	MIXL1	83881
6256	6256	MIXL1	83881
PPARG	5468	MIR549	693132
6256	6256	MIR549	693132
PPARG	5468	MIR4756	100616225
6256	6256	MIR4756	100616225
PPARG	5468	MIR4734	100616203
6256	6256	MIR4734	100616203
PPARG	5468	MIR4708	100616176
6256	6256	MIR4708	100616176
PPARG	5468	MIR4450	100616299
6256	6256	MIR4450	100616299
PPARG	5468	MIR4437	100616213
6256	6256	MIR4437	100616213
PPARG	5468	MIR22	407004
6256	6256	MIR22	407004
PPARG	5468	MGST2	4258
6256	6256	MGST2	4258
PPARG	5468	MEX3A	92312
6256	6256	MEX3A	92312
PPARG	5468	MDM2	4193
6256	6256	MDM2	4193
PPARG	5468	MBL2	4153
6256	6256	MBL2	4153
PPARG	5468	MAOB	4129
6256	6256	MAOB	4129
PPARG	5468	MANBAL	63905
6256	6256	MANBAL	63905
PPARG	5468	LOC645166	645166
6256	6256	LOC645166	645166
PPARG	5468	LOC595101	595101
6256	6256	LOC595101	595101
PPARG	5468	LOC440925	440925
6256	6256	LOC440925	440925
PPARG	5468	LOC285074	285074
6256	6256	LOC285074	285074
PPARG	5468	LOC201651	201651
6256	6256	LOC201651	201651
PPARG	5468	LOC149950	149950
6256	6256	LOC149950	149950
PPARG	5468	LOC100507567	100507567
6256	6256	LOC100507567	100507567
PPARG	5468	LOC100506746	100506746
6256	6256	LOC100506746	100506746
PPARG	5468	LOC100302650	100302650
6256	6256	LOC100302650	100302650
PPARG	5468	LOC100129518	100129518
6256	6256	LOC100129518	100129518
PPARG	5468	LINC00313	114038
6256	6256	LINC00313	114038
PPARG	5468	LIN54	132660
6256	6256	LIN54	132660
PPARG	5468	LDLR	3949
6256	6256	LDLR	3949
PPARG	5468	LCAT	3931
6256	6256	LCAT	3931
PPARG	5468	LAMP1	3916
6256	6256	LAMP1	3916
PPARG	5468	LAMB2	3913
6256	6256	LAMB2	3913
PPARG	5468	KLF10	7071
6256	6256	KLF10	7071
PPARG	5468	KIAA0664	23277
6256	6256	KIAA0664	23277
PPARG	5468	KDM6B	23135
6256	6256	KDM6B	23135
PPARG	5468	KAT6B	23522
6256	6256	KAT6B	23522
PPARG	5468	IST1	9798
6256	6256	IST1	9798
PPARG	5468	ISCA1	81689
6256	6256	ISCA1	81689
PPARG	5468	IRS1	3667
6256	6256	IRS1	3667
PPARG	5468	IL13RA1	3597
6256	6256	IL13RA1	3597
PPARG	5468	IDH1-AS1	100507475
6256	6256	IDH1-AS1	100507475
PPARG	5468	IBTK	25998
6256	6256	IBTK	25998
PPARG	5468	HSPE1-MOB4	100529241
6256	6256	HSPE1-MOB4	100529241
PPARG	5468	HSPE1	3336
6256	6256	HSPE1	3336
PPARG	5468	HSPA4	3308
6256	6256	HSPA4	3308
PPARG	5468	HSD17B4	3295
6256	6256	HSD17B4	3295
PPARG	5468	HPCAL1	3241
6256	6256	HPCAL1	3241
PPARG	5468	HP	3240
6256	6256	HP	3240
PPARG	5468	HNF1A	6927
6256	6256	HNF1A	6927
PPARG	5468	HMOX1	3162
6256	6256	HMOX1	3162
PPARG	5468	HINT2	84681
6256	6256	HINT2	84681
PPARG	5468	HAAO	23498
6256	6256	HAAO	23498
PPARG	5468	H2AFY	9555
6256	6256	H2AFY	9555
PPARG	5468	GSN	2934
6256	6256	GSN	2934
PPARG	5468	GPT	2875
6256	6256	GPT	2875
PPARG	5468	GPR113	165082
6256	6256	GPR113	165082
PPARG	5468	GPR108	56927
6256	6256	GPR108	56927
PPARG	5468	GNPAT	8443
6256	6256	GNPAT	8443
PPARG	5468	GMPPA	29926
6256	6256	GMPPA	29926
PPARG	5468	GLTPD2	388323
6256	6256	GLTPD2	388323
PPARG	5468	GIP	2695
6256	6256	GIP	2695
PPARG	5468	GBE1	2632
6256	6256	GBE1	2632
PPARG	5468	GANAB	23193
6256	6256	GANAB	23193
PPARG	5468	GALT	2592
6256	6256	GALT	2592
PPARG	5468	GABRB2	2561
6256	6256	GABRB2	2561
PPARG	5468	G6PC	2538
6256	6256	G6PC	2538
PPARG	5468	FDXACB1	91893
6256	6256	FDXACB1	91893
PPARG	5468	FBXO17	115290
6256	6256	FBXO17	115290
PPARG	5468	FBXO11	80204
6256	6256	FBXO11	80204
PPARG	5468	FASTKD1	79675
6256	6256	FASTKD1	79675
PPARG	5468	FASN	2194
6256	6256	FASN	2194
PPARG	5468	EXOC3L4	91828
6256	6256	EXOC3L4	91828
PPARG	5468	ETFDH	2110
6256	6256	ETFDH	2110
PPARG	5468	ETFB	2109
6256	6256	ETFB	2109
PPARG	5468	ESRRA	2101
6256	6256	ESRRA	2101
PPARG	5468	ERRFI1	54206
6256	6256	ERRFI1	54206
PPARG	5468	EIF6	3692
6256	6256	EIF6	3692
PPARG	5468	EIF2AK1	27102
6256	6256	EIF2AK1	27102
PPARG	5468	ECH1	1891
6256	6256	ECH1	1891
PPARG	5468	DBI	1622
6256	6256	DBI	1622
PPARG	5468	CTSA	5476
6256	6256	CTSA	5476
PPARG	5468	CSK	1445
6256	6256	CSK	1445
PPARG	5468	CSF3R	1441
6256	6256	CSF3R	1441
PPARG	5468	CREB3L3	84699
6256	6256	CREB3L3	84699
PPARG	5468	CPT1A	1374
6256	6256	CPT1A	1374
PPARG	5468	CLIC1	1192
6256	6256	CLIC1	1192
PPARG	5468	CLDN14	23562
6256	6256	CLDN14	23562
PPARG	5468	CKM	1158
6256	6256	CKM	1158
PPARG	5468	CHRNA4	1137
6256	6256	CHRNA4	1137
PPARG	5468	CHD1L	9557
6256	6256	CHD1L	9557
PPARG	5468	CEBPB	1051
6256	6256	CEBPB	1051
PPARG	5468	CDK3	1018
6256	6256	CDK3	1018
PPARG	5468	CDK11B	984
6256	6256	CDK11B	984
PPARG	5468	CDK11A	728642
6256	6256	CDK11A	728642
PPARG	5468	CCL20	6364
6256	6256	CCL20	6364
PPARG	5468	CCDC90A	63933
6256	6256	CCDC90A	63933
PPARG	5468	CAT	847
6256	6256	CAT	847
PPARG	5468	CAPN11	11131
6256	6256	CAPN11	11131
PPARG	5468	CABLES2	81928
6256	6256	CABLES2	81928
PPARG	5468	C6orf130	221443
6256	6256	C6orf130	221443
PPARG	5468	C3	718
6256	6256	C3	718
PPARG	5468	C19orf80	55908
6256	6256	C19orf80	55908
PPARG	5468	C19orf66	55337
6256	6256	C19orf66	55337
PPARG	5468	C19orf44	84167
6256	6256	C19orf44	84167
PPARG	5468	C11orf86	254439
6256	6256	C11orf86	254439
PPARG	5468	C10orf25	220979
6256	6256	C10orf25	220979
PPARG	5468	C10orf10	11067
6256	6256	C10orf10	11067
PPARG	5468	BZRAP1	9256
6256	6256	BZRAP1	9256
PPARG	5468	BRP44L	51660
6256	6256	BRP44L	51660
PPARG	5468	BPIFB2	80341
6256	6256	BPIFB2	80341
PPARG	5468	BHLHA15	168620
6256	6256	BHLHA15	168620
PPARG	5468	BCL2L2-PABPN1	100529063
6256	6256	BCL2L2-PABPN1	100529063
PPARG	5468	BCL2L2	599
6256	6256	BCL2L2	599
PPARG	5468	BCL2L10	10017
6256	6256	BCL2L10	10017
PPARG	5468	BCCIP	56647
6256	6256	BCCIP	56647
PPARG	5468	BCAS1	8537
6256	6256	BCAS1	8537
PPARG	5468	BCAR3	8412
6256	6256	BCAR3	8412
PPARG	5468	ATP5G1	516
6256	6256	ATP5G1	516
PPARG	5468	ASPA	443
6256	6256	ASPA	443
PPARG	5468	ARSF	416
6256	6256	ARSF	416
PPARG	5468	APOM	55937
6256	6256	APOM	55937
PPARG	5468	APOF	319
6256	6256	APOF	319
PPARG	5468	APOC3	345
6256	6256	APOC3	345
PPARG	5468	APOC1P1	342
6256	6256	APOC1P1	342
PPARG	5468	APOC1	341
6256	6256	APOC1	341
PPARG	5468	APOA5	116519
6256	6256	APOA5	116519
PPARG	5468	AOC4	90586
6256	6256	AOC4	90586
PPARG	5468	ANKS4B	257629
6256	6256	ANKS4B	257629
PPARG	5468	AJUBA	84962
6256	6256	AJUBA	84962
PPARG	5468	AIFM2	84883
6256	6256	AIFM2	84883
PPARG	5468	AHCY	191
6256	6256	AHCY	191
PPARG	5468	ADRB3	155
6256	6256	ADRB3	155
PPARG	5468	ADAM17	6868
6256	6256	ADAM17	6868
PPARG	5468	ACADVL	37
6256	6256	ACADVL	37
PPARG	5468	ABCC2	1244
6256	6256	ABCC2	1244
PPARG	5468	ZSWIM7	125150
PPARG	5468	ZNF654	55279
PPARG	5468	ZNF608	57507
PPARG	5468	ZNF576	79177
PPARG	5468	ZNF536	9745
PPARG	5468	ZNF521	25925
PPARG	5468	ZNF513	130557
PPARG	5468	ZNF469	84627
PPARG	5468	ZNF467	168544
PPARG	5468	ZNF219	51222
PPARG	5468	ZNF142	7701
PPARG	5468	ZIC1	7545
PPARG	5468	ZFYVE27	118813
PPARG	5468	ZFYVE19	84936
PPARG	5468	ZFR	51663
PPARG	5468	ZFP90	146198
PPARG	5468	ZBTB8A	653121
PPARG	5468	ZBTB12	221527
PPARG	5468	YPEL3	83719
PPARG	5468	XKR8	55113
PPARG	5468	XDH	7498
PPARG	5468	WNT3A	89780
PPARG	5468	WNT16	51384
PPARG	5468	WHAMMP3	339005
PPARG	5468	WFIKKN2	124857
PPARG	5468	WFIKKN1	117166
PPARG	5468	WDR83OS	51398
PPARG	5468	WDR78	79819
PPARG	5468	WDR7	23335
PPARG	5468	WDR24	84219
PPARG	5468	WDPCP	51057
PPARG	5468	WBP11	51729
PPARG	5468	VWA3B	200403
PPARG	5468	VWA1	64856
PPARG	5468	VSIG10L	147645
PPARG	5468	VPS26B	112936
PPARG	5468	VPS16	64601
PPARG	5468	VGF	7425
PPARG	5468	VEGFA	7422
PPARG	5468	VCP	7415
PPARG	5468	UTP15	84135
PPARG	5468	USP39	10713
PPARG	5468	USP27X	389856
PPARG	5468	UROC1	131669
PPARG	5468	UPRT	139596
PPARG	5468	UPK2	7379
PPARG	5468	UGT1A10	54575
PPARG	5468	UCP2	7351
PPARG	5468	UBE2L3	7332
PPARG	5468	TYSND1	219743
PPARG	5468	TYMP	1890
PPARG	5468	TXNIP	10628
PPARG	5468	TUSC5	286753
PPARG	5468	TUFT1	7286
PPARG	5468	TUBA4B	80086
PPARG	5468	TUB	7275
PPARG	5468	TTLL13	440307
PPARG	5468	TTC9C	283237
PPARG	5468	TSSK6	83983
PPARG	5468	TSPAN18	90139
PPARG	5468	TSPAN1	10103
PPARG	5468	TSC2	7249
PPARG	5468	TRPV6	55503
PPARG	5468	TRPV1	7442
PPARG	5468	TRPC5	7224
PPARG	5468	TRPC2	7221
PPARG	5468	TRIM65	201292
PPARG	5468	TRIM27	5987
PPARG	5468	TRIM25	7706
PPARG	5468	TRERF1	55809
PPARG	5468	TRDN	10345
PPARG	5468	TRAPPC1	58485
PPARG	5468	TPSG1	25823
PPARG	5468	TPSB2	64499
PPARG	5468	TPPP2	122664
PPARG	5468	TPI1	7167
PPARG	5468	TPCN1	53373
PPARG	5468	TPBG	7162
PPARG	5468	TP53BP1	7158
PPARG	5468	TOMM40	10452
PPARG	5468	TNXB	7148
PPARG	5468	TNXA	7146
PPARG	5468	TNP1	7141
PPARG	5468	TNKS1BP1	85456
PPARG	5468	TNFRSF4	7293
PPARG	5468	TNFRSF25	8718
PPARG	5468	TNFRSF11B	4982
PPARG	5468	TMEM52	339456
PPARG	5468	TMEM37	140738
PPARG	5468	TMEM201	199953
PPARG	5468	TMEM198	130612
PPARG	5468	TMEM127	55654
PPARG	5468	TMEM120A	83862
PPARG	5468	TMEM105	284186
PPARG	5468	TMEM102	284114
PPARG	5468	TLN1	7094
PPARG	5468	THTPA	79178
PPARG	5468	THAP8	199745
PPARG	5468	TGIF1	7050
PPARG	5468	TGFB1I1	7041
PPARG	5468	TFAP2C	7022
PPARG	5468	TEN1-CDK3	100529145
PPARG	5468	TEN1	100134934
PPARG	5468	TCTN1	79600
PPARG	5468	TCF23	150921
PPARG	5468	TCF12	6938
PPARG	5468	TBX6	6911
PPARG	5468	TBX21	30009
PPARG	5468	TBR1	10716
PPARG	5468	TBC1D8B	54885
PPARG	5468	TBC1D8	11138
PPARG	5468	TBC1D24	57465
PPARG	5468	TBC1D22A	25771
PPARG	5468	TAGLN2	8407
PPARG	5468	TAF2	6873
PPARG	5468	TACR1	6869
PPARG	5468	TAC4	255061
PPARG	5468	SZT2	23334
PPARG	5468	SYTL2	54843
PPARG	5468	SYT6	148281
PPARG	5468	SYT4	6860
PPARG	5468	SYNCRIP	10492
PPARG	5468	SYN3	8224
PPARG	5468	SYN2	6854
PPARG	5468	SYN1	6853
PPARG	5468	SWAP70	23075
PPARG	5468	SUMF2	25870
PPARG	5468	SUDS3	64426
PPARG	5468	STX18	53407
PPARG	5468	STT3B	201595
PPARG	5468	STRA6	64220
PPARG	5468	STOML2	30968
PPARG	5468	STL	7955
PPARG	5468	STK16	8576
PPARG	5468	STEAP2	261729
PPARG	5468	STC1	6781
PPARG	5468	STARD13	90627
PPARG	5468	SSTR3	6753
PPARG	5468	SSBP3	23648
PPARG	5468	SRRM1	10250
PPARG	5468	SRM	6723
PPARG	5468	SRL	6345
PPARG	5468	SRGAP2B	647135
PPARG	5468	SREK1	140890
PPARG	5468	SRCAP	10847
PPARG	5468	SPSB4	92369
PPARG	5468	SPOCK2	9806
PPARG	5468	SPN	6693
PPARG	5468	SPEG	10290
PPARG	5468	SPATA3	130560
PPARG	5468	SP9	100131390
PPARG	5468	SP2	6668
PPARG	5468	SOX2-OT	347689
PPARG	5468	SOX15	6665
PPARG	5468	SORL1	6653
PPARG	5468	SORBS1	10580
PPARG	5468	SOGA1	140710
PPARG	5468	SOCS5	9655
PPARG	5468	SNX18	112574
PPARG	5468	SNTB2	6645
PPARG	5468	SNORD97	692223
PPARG	5468	SNORD81	26769
PPARG	5468	SNORD80	26774
PPARG	5468	SNORD8	319103
PPARG	5468	SNORD79	26770
PPARG	5468	SNORD78	692198
PPARG	5468	SNORD77	692197
PPARG	5468	SNORD76	692196
PPARG	5468	SNORD75	692195
PPARG	5468	SNORD74	619498
PPARG	5468	SNORD72	619564
PPARG	5468	SNORD66	692107
PPARG	5468	SNORD47	26802
PPARG	5468	SNORD44	26806
PPARG	5468	SNORD41	26810
PPARG	5468	SNORA78	677844
PPARG	5468	SNORA77	677843
PPARG	5468	SNORA72	26775
PPARG	5468	SNORA64	26784
PPARG	5468	SNORA5C	677796
PPARG	5468	SNORA5A	654319
PPARG	5468	SNORA3	619562
PPARG	5468	SNORA28	677811
PPARG	5468	SNORA15	677803
PPARG	5468	SNORA10	574042
PPARG	5468	SNHG9	735301
PPARG	5468	SNAR-G2	100170228
PPARG	5468	SNAP25	6616
PPARG	5468	SMG6	23293
PPARG	5468	SMCR5	140771
PPARG	5468	SMAD7	4092
PPARG	5468	SMAD3	4088
